0, 5, -851
0, 6, -852
0, 5, -853
0, 6, -854
0, 5, -855
0, 6, -856
0, 5, -857
0, 6, -858
0, 5, -859
0, 6, -860
0, 5, -861
0, 6, -862
0, 5, -863
0, 6, -864
0, 5, -865
0, 6, -866
0, 5, -867
0, 6, -868
0, 5, -869
0, 6, -870
0, 5, -871
0, 6, -872
0, 5, -873
0, 6, -874
0, 5, -875
0, 6, -876
0, 5, -877
0, 6, -878
0, 5, -879
0, 6, -880
0, 5, -881
0, 6, -882
0, 5, -883
0, 6, -884
0, 5, -885
0, 6, -886
0, 5, -887
0, 6, -888
0, 5, -889
0, 6, -890
0, 5, -891
0, 6, -892
0, 5, -893
0, 6, -894
0, 5, -895
0, 6, -896
0, 5, -897
0, 6, -898
0, 5, -899
0, 6, -900
0, 5, -901
0, 6, -902
0, 5, -903
0, 6, -904
0, 5, -905
0, 6, -906
0, 5, -907
0, 6, -908
0, 5, -909
0, 6, -910
0, 5, -911
0, 6, -912
0, 5, -913
0, 6, -914
0, 5, -915
0, 6, -916
0, 5, -917
0, 6, -918
0, 5, -919
0, 6, -920
0, 5, -921
0, 6, -922
0, 5, -923
0, 6, -924
0, 5, -925
0, 6, -926
0, 5, -927
0, 6, -928
0, 5, -929
0, 6, -930
0, 5, -931
0, 6, -932
0, 5, -933
0, 6, -934
0, 5, -935
0, 6, -936
0, 5, -937
0, 6, -938
0, 5, -939
0, 6, -940
0, 5, -941
0, 6, -942
0, 5, -943
0, 6, -944
0, 5, -945
0, 6, -946
0, 5, -947
0, 6, -948
0, 5, -949
0, 6, -950
0, 5, -951
0, 6, -952
0, 5, -953
0, 6, -954
0, 5, -955
0, 6, -956
0, 5, -957
0, 6, -958
0, 5, -959
0, 6, -960
0, 5, -961
0, 6, -962
0, 5, -963
0, 6, -964
0, 5, -965
0, 6, -966
0, 5, -967
0, 6, -968
0, 5, -969
0, 6, -970
0, 5, -971
0, 6, -972
0, 5, -973
0, 6, -974
0, 5, -975
0, 6, -976
0, 5, -977
0, 6, -978
0, 5, -979
0, 6, -980
0, 5, -981
0, 6, -982
0, 5, -983
0, 6, -984
0, 5, -985
0, 6, -986
0, 5, -987
0, 6, -988
0, 5, -989
0, 6, -990
0, 5, -991
0, 6, -992
0, 5, -993
0, 6, -994
0, 5, -995
0, 6, -996
0, 5, -997
0, 6, -998
0, 5, -999
0, 6, -1000
0, 5, -1001
0, 6, -1002
0, 5, -1003
0, 6, -1004
0, 5, -1005
0, 6, -1006
0, 5, -1007
0, 6, -1008
0, 5, -1009
0, 6, -1010
0, 5, -1011
0, 6, -1012
0, 5, -1013
0, 6, -1014
0, 5, -1015
0, 6, -1016
0, 5, -1017
0, 6, -1018
0, 5, -1019
0, 6, -1020
0, 5, -1021
0, 6, -1022
0, 5, -1023
0, 6, -1024
0, 5, -1025
0, 6, -1026
0, 5, -1027
0, 6, -1028
0, 5, -1029
0, 6, -1030
0, 5, -1031
0, 6, -1032
0, 5, -1033
0, 6, -1034
0, 5, -1035
0, 6, -1036
0, 5, -1037
0, 6, -1038
0, 5, -1039
0, 6, -1040
0, 5, -1041
0, 6, -1042
0, 5, -1043
0, 6, -1044
0, 5, -1045
0, 6, -1046
0, 5, -1047
0, 6, -1048
0, 5, -1049
0, 6, -1050
0, 5, -1051
0, 6, -1052
0, 5, -1053
0, 6, -1054
0, 5, -1055
0, 6, -1056
0, 5, -1057
0, 6, -1058
0, 5, -1059
0, 6, -1060
0, 5, -1061
0, 6, -1062
0, 5, -1063
0, 6, -1064
0, 5, -1065
0, 6, -1066
0, 5, -1067
0, 6, -1068
0, 5, -1069
0, 6, -1070
0, 5, -1071
0, 6, -1072
0, 5, -1073
0, 6, -1074
0, 5, -1075
0, 6, -1076
0, 5, -1077
0, 6, -1078
0, 5, -1079
0, 6, -1080
0, 5, -1081
0, 6, -1082
0, 5, -1083
0, 6, -1084
0, 5, -1085
0, 6, -1086
0, 5, -1087
0, 6, -1088
0, 5, -1089
0, 6, -1090
0, 5, -1091
0, 6, -1092
0, 5, -1093
0, 6, -1094
0, 5, -1095
0, 6, -1096
0, 5, -1097
0, 6, -1098
0, 5, -1099
0, 6, -1100
0, 5, -1101
0, 6, -1102
0, 5, -1103
0, 6, -1104
0, 5, -1105
0, 6, -1106
0, 5, -1107
0, 6, -1108
0, 5, -1109
0, 6, -1110
0, 5, -1111
0, 6, -1112
0, 5, -1113
0, 6, -1114
0, 5, -1115
0, 6, -1116
0, 5, -1117
0, 6, -1118
0, 5, -1119
0, 6, -1120
0, 5, -1121
0, 6, -1122
0, 5, -1123
0, 6, -1124
0, 5, -1125
0, 6, -1126
0, 5, -1127
0, 6, -1128
0, 5, -1129
0, 6, -1130
0, 5, -1131
0, 6, -1132
0, 5, -1133
0, 6, -1134
0, 5, -1135
0, 6, -1136
0, 5, -1137
0, 6, -1138
0, 5, -1139
0, 6, -1140
0, 5, -1141
0, 6, -1142
0, 5, -1143
0, 6, -1144
0, 5, -1145
0, 6, -1146
0, 5, -1147
0, 6, -1148
0, 5, -1149
0, 6, -1150
0, 5, -1151
0, 6, -1152
0, 5, -1153
0, 6, -1154
0, 5, -1155
0, 6, -1156
0, 5, -1157
0, 6, -1158
0, 5, -1159
0, 6, -1160
0, 5, -1161
0, 6, -1162
0, 5, -1163
0, 6, -1164
0, 5, -1165
0, 6, -1166
0, 5, -1167
0, 6, -1168
0, 5, -1169
0, 6, -1170
0, 5, -1171
0, 6, -1172
0, 5, -1173
0, 6, -1174
0, 5, -1175
0, 6, -1176
0, 5, -1177
0, 6, -1178
0, 5, -1179
0, 6, -1180
0, 5, -1181
0, 6, -1182
0, 5, -1183
0, 6, -1184
0, 5, -1185
0, 6, -1186
0, 5, -1187
0, 6, -1188
0, 5, -1189
0, 6, -1190
0, 5, -1191
0, 6, -1192
0, 5, -1193
0, 6, -1194
0, 5, -1195
0, 6, -1196
0, 5, -1197
0, 6, -1198
0, 5, -1199
0, 6, -1200
0, 5, -1201
0, 6, -1202
0, 5, -1203
0, 6, -1204
0, 5, -1205
0, 6, -1206
0, 5, -1207
0, 6, -1208
